ID,timestamp,Blink Rate,Yawning Rate,PERCLOS,SDLP,Steering Entropy,Lane Keeping Ratio,Lane Departure Frequency,SRR,SAV,CF,SF,LF,fan,music,vibration,reason
1468,2025-06-12T20:10:08.554698,16.31,1,17.51,33.7,1.35,0.78,3.3,21.34,5.96,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1469,2025-06-12T20:10:08.554708,17.75,1,25.58,20.47,2.33,0.71,2.82,22.36,8.53,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1470,2025-06-12T20:10:08.554720,17.72,1,17.29,21.18,2.33,0.84,3.03,22.31,8.29,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1471,2025-06-12T20:10:08.554732,16.76,1,28.03,29.6,1.21,0.74,3.4,20.5,8.27,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1472,2025-06-12T20:10:08.554745,17.19,1,19.79,23.8,2.67,0.76,3.2,20.81,6.66,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1473,2025-06-12T20:10:08.554758,16.44,1,21.26,30.97,1.64,0.8,2.95,22.88,8.58,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1474,2025-06-12T20:10:08.554767,15.3,1,24.02,30.7,1.5,0.75,3.36,18.11,6.51,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1475,2025-06-12T20:10:08.554775,15.73,1,27.65,30.26,2.14,0.76,2.89,17.88,6.74,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1476,2025-06-12T20:10:08.554783,15.54,1,29.71,28.97,2.15,0.83,2.54,16.77,7.3,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1477,2025-06-12T20:10:08.554791,17.18,1,29.39,31.8,2.41,0.71,3.48,16.47,8.73,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1478,2025-06-12T20:10:08.554800,17.26,1,17.87,21.34,2.86,0.77,3,23.99,8.72,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1479,2025-06-12T20:10:08.554808,17.3,1,16.85,29.58,1.05,0.74,3.38,24.61,8.35,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1480,2025-06-12T20:10:08.554818,17.58,1,17.62,23.73,2.09,0.83,2.76,20.91,6.13,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1481,2025-06-12T20:10:08.554825,17.02,1,15.12,24.57,2.64,0.84,3.45,23.82,5.1,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1482,2025-06-12T20:10:08.554834,16.47,1,18.94,25.04,1.32,0.72,2.82,24.47,8.67,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1483,2025-06-12T20:10:08.554842,17.1,1,19.48,33.5,2.23,0.75,2.52,21.12,7.88,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1484,2025-06-12T20:10:08.554850,16.04,1,15.02,26.91,1.57,0.82,2.85,16.88,7.9,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1485,2025-06-12T20:10:08.554857,15.33,1,27.29,22.03,2.47,0.74,3.4,15.68,6.73,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1486,2025-06-12T20:10:08.554865,17.25,1,26.99,27.73,1.02,0.81,3.22,17.23,5.04,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1487,2025-06-12T20:10:08.554873,15.82,1,23.05,22.95,1.5,0.74,3.48,19.53,5.59,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1488,2025-06-12T20:10:08.554882,16.84,1,26.21,20.56,2.93,0.75,3,17.66,6.47,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1489,2025-06-12T20:10:08.554891,16.89,1,16.1,32.83,1.95,0.79,2.97,23.21,8.3,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1490,2025-06-12T20:10:08.554899,17.09,1,23.75,32.37,1.09,0.78,2.54,17.3,8.52,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1491,2025-06-12T20:10:08.554907,16.72,1,16.22,31.58,1.38,0.72,3.3,15.97,8.16,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1492,2025-06-12T20:10:08.554917,16.09,1,26.13,30.76,2.57,0.85,3.01,19.99,5.87,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1493,2025-06-12T20:10:08.554926,17.05,1,26,33.29,1.88,0.71,2.79,23.22,6.45,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1494,2025-06-12T20:10:08.554933,17.75,1,23.76,29.84,1.56,0.77,3.06,15.37,8.58,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1495,2025-06-12T20:10:08.554941,16.52,1,27.58,31.64,2.23,0.83,2.83,24.85,5.05,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1496,2025-06-12T20:10:08.554949,17.81,1,20.94,31.28,2.06,0.83,2.53,18.63,5.95,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1497,2025-06-12T20:10:08.554973,15.57,1,22.81,23.03,2.42,0.72,3.12,19.58,6.76,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1498,2025-06-12T20:10:08.554982,16.37,1,26.19,26.48,1.6,0.83,2.57,21.24,6.26,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1499,2025-06-12T20:10:08.554989,17.41,1,29.67,29.43,1.3,0.79,2.99,22.38,7.65,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1500,2025-06-12T20:10:08.554997,15.21,1,25.5,25.99,1.39,0.85,3.38,17.52,7.8,Moderate,Moderate,Moderate,level 2,beep,off,Combined visual and control fatigue detected. Fan and beep boost sensory engagement without physical feedback.
1501,2025-06-12T20:10:08.555008,15.03,1,21.63,45.2,3.92,0.88,5.68,31.72,12.91,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1502,2025-06-12T20:10:08.555018,15.59,1,19.66,46.74,3.3,0.93,4.33,32.92,11.39,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1503,2025-06-12T20:10:08.555026,15.02,1,27.49,47.31,3.73,0.96,4.83,29.95,12.25,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1504,2025-06-12T20:10:08.555034,17.82,1,23.87,43.52,4.48,0.97,5.41,33.49,12.87,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1505,2025-06-12T20:10:08.555042,17.33,1,24.05,39.33,3.01,0.96,4.74,33.72,14.67,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1506,2025-06-12T20:10:08.555051,15.75,1,23.59,46.35,3.36,0.99,3.79,29.98,14.37,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1507,2025-06-12T20:10:08.555060,16.37,1,26.31,47.33,3.88,0.99,4.71,32.34,11.52,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1508,2025-06-12T20:10:08.555068,16.14,1,20.18,43.4,4.04,0.89,5.52,30.35,11.02,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1509,2025-06-12T20:10:08.555076,16.9,1,28.64,45.4,4.8,0.87,4.28,33.43,11.15,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1510,2025-06-12T20:10:08.555085,15.81,1,22.33,49.98,4.94,0.99,5.68,27.67,11.78,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1511,2025-06-12T20:10:08.555093,16.42,1,20.48,45.38,3.28,0.96,4.04,25.02,14.97,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1512,2025-06-12T20:10:08.555102,15.61,1,24.83,40.96,4.07,0.89,3.79,26.22,11.52,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1513,2025-06-12T20:10:08.555109,15.95,1,20.69,38.6,3.75,0.88,5.83,27.4,12.24,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1514,2025-06-12T20:10:08.555118,16.96,1,19.12,43.83,4.11,0.95,4.36,34.63,10.29,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1515,2025-06-12T20:10:08.555126,16.33,1,19.19,41.97,4.95,0.86,3.78,29.28,10.14,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1516,2025-06-12T20:10:08.555134,17.53,1,23.2,38.95,3.37,0.95,3.63,25.54,11.2,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1517,2025-06-12T20:10:08.555143,18,1,21.38,48.9,3.31,0.89,5.24,33.78,11.73,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1518,2025-06-12T20:10:08.555151,17.79,1,19.45,44.55,3.58,0.93,4.03,31.45,13.48,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1519,2025-06-12T20:10:08.555160,15.54,1,25.61,38.09,3.36,0.99,3.91,34.6,12.13,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1520,2025-06-12T20:10:08.555168,15.07,1,21.6,44.62,3.04,0.93,5.17,34.35,13.25,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1521,2025-06-12T20:10:08.555176,16.36,1,29.17,46.92,3.34,1,3.81,30.63,14.09,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1522,2025-06-12T20:10:08.555184,15.88,1,20.71,47.43,3.78,0.94,4.23,34.11,14.94,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1523,2025-06-12T20:10:08.555192,16.85,1,27.45,41.59,3.65,0.93,4.83,34.45,13.7,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1524,2025-06-12T20:10:08.555200,16.08,1,27.72,37.48,3.9,0.9,5.72,29.38,12.32,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1525,2025-06-12T20:10:08.555208,17.23,1,24.83,39.66,4.22,0.85,5.93,29.67,13.1,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1526,2025-06-12T20:10:08.555216,16.8,1,23.52,47.05,4.67,1,5.87,29.91,10.44,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1527,2025-06-12T20:10:08.555225,15.67,1,25.54,40.97,3.23,0.97,3.61,34.16,14.35,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1528,2025-06-12T20:10:08.555233,15.26,1,17.32,37.97,4.51,0.93,4.5,31.46,11.48,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1529,2025-06-12T20:10:08.555241,17.61,1,24.9,39.74,3.66,0.87,5.29,34.61,12.36,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1530,2025-06-12T20:10:08.555249,15.2,1,29.65,44.02,4.09,0.85,4.95,25.17,11.96,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1531,2025-06-12T20:10:08.555259,16.32,1,28.35,37.49,3.05,0.98,5.3,27.58,10.05,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1532,2025-06-12T20:10:08.555269,17.38,1,17.49,39.84,3.75,0.87,5.53,30.33,13.79,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1533,2025-06-12T20:10:08.555277,16.21,1,28.7,47.35,4.33,0.98,4.79,31.89,14.92,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1534,2025-06-12T20:10:08.555284,16.82,1,22.54,43.68,4.18,0.91,4.94,31.22,11.18,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1535,2025-06-12T20:10:08.555292,17.17,1,28.72,38.03,4.95,0.98,5,25.74,10.62,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1536,2025-06-12T20:10:08.555301,16.77,1,20.53,47.13,3.56,0.93,3.81,25.47,14.29,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1537,2025-06-12T20:10:08.555309,16.54,1,27.06,36.41,3.12,0.94,5.41,25.1,14.38,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1538,2025-06-12T20:10:08.555317,17.38,1,28.31,45.45,4.28,0.91,5.12,25.32,11.93,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1539,2025-06-12T20:10:08.555325,16.9,1,24.49,37.57,3.84,0.91,3.71,27.91,11.73,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1540,2025-06-12T20:10:08.555333,15.06,1,24.3,40.38,3.44,0.89,5.99,28.42,10.36,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1541,2025-06-12T20:10:08.555340,18,1,25.36,38.1,4.71,0.91,3.5,31.2,13.36,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1542,2025-06-12T20:10:08.555350,16.87,1,16.06,49.35,3.04,0.99,5.49,32.85,10.31,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1543,2025-06-12T20:10:08.555358,16.53,1,25.21,38.34,4.73,0.97,4.24,32.3,11.47,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1544,2025-06-12T20:10:08.555367,16.59,1,26.3,41.56,3.65,0.86,3.78,30.24,13.75,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1545,2025-06-12T20:10:08.555375,16.28,1,19.67,38.07,3.18,0.98,3.66,33.39,14.76,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1546,2025-06-12T20:10:08.555384,16.11,1,29.54,40.77,3.68,0.96,4.9,29.34,14.95,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1547,2025-06-12T20:10:08.555392,17.33,1,16.88,38.73,4.35,0.86,5.85,29.68,11.59,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1548,2025-06-12T20:10:08.555399,15.32,1,18.03,44.11,3.37,0.93,5.05,27.74,14.3,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1549,2025-06-12T20:10:08.555407,16.67,1,21.74,46.55,3.5,0.98,4.49,29.09,10.25,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1550,2025-06-12T20:10:08.555415,15.38,1,16.41,40.81,4.22,0.94,4.57,29.91,11.35,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1551,2025-06-12T20:10:08.555423,15.74,1,23.88,42.22,3.42,0.92,4.55,27.31,12.94,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1552,2025-06-12T20:10:08.555432,16.92,1,25.01,35.66,4.19,0.97,5.1,33.79,11.99,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1553,2025-06-12T20:10:08.555441,16.43,1,17.21,43.34,3.19,0.94,3.89,27.71,12.32,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1554,2025-06-12T20:10:08.555449,15.95,1,17.62,41.56,3.7,0.9,3.65,28.09,14.47,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1555,2025-06-12T20:10:08.555457,16.1,1,15.68,42.58,3.75,0.95,4.47,29.8,10.18,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1556,2025-06-12T20:10:08.555466,17.97,1,18.16,39.23,3.39,0.95,4.78,29.43,14.99,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1557,2025-06-12T20:10:08.555475,16.64,1,22.8,37.33,3.51,0.94,5.79,26.42,14.54,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1558,2025-06-12T20:10:08.555483,17.13,1,25.96,40.46,4.58,0.94,3.72,30.63,10.17,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1559,2025-06-12T20:10:08.555491,17.97,1,28.26,45.45,3.73,0.99,5.49,34.99,14.1,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1560,2025-06-12T20:10:08.555499,17.11,1,15.95,48.49,3.06,0.91,5.43,29.89,10.83,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1561,2025-06-12T20:10:08.555506,15.79,1,23.57,47.93,3.5,0.89,4.76,33.29,13.44,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1562,2025-06-12T20:10:08.555516,16.37,1,17.2,44.84,3.19,0.92,5.5,26.32,10.72,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1563,2025-06-12T20:10:08.555524,17.87,1,29.78,38.09,4.15,0.95,5.67,32.1,13.05,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1564,2025-06-12T20:10:08.555532,16.38,1,17.77,48.79,3.22,0.96,4.02,30.44,12.94,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1565,2025-06-12T20:10:08.555541,16.05,1,19.76,47.09,4.36,0.99,5.48,34.24,14.86,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1566,2025-06-12T20:10:08.555561,15.84,1,20.65,35.75,4.27,0.91,4.63,27.87,13.86,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1567,2025-06-12T20:10:08.555569,17.63,1,25.44,36.63,4.9,0.93,3.86,33.04,12.66,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1568,2025-06-12T20:10:08.555577,15.74,1,28.69,38.77,3.58,0.93,4.95,26.56,12.18,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1569,2025-06-12T20:10:08.555585,17.95,1,17.47,47.37,4.21,0.9,3.64,26.36,12.28,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1570,2025-06-12T20:10:08.555594,16.9,1,23.31,42.05,3.82,0.9,5.11,30.94,14.6,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1571,2025-06-12T20:10:08.555602,15.27,1,26.11,38.38,3.66,0.87,5.18,33.67,14.31,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1572,2025-06-12T20:10:08.555611,17.71,1,22.6,44.52,4.93,0.98,3.93,33.65,13.78,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1573,2025-06-12T20:10:08.555619,17.07,1,18.29,49.97,3.49,0.88,3.93,27.9,14.35,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1574,2025-06-12T20:10:08.555629,16.23,1,29.01,42.58,4.27,0.89,3.59,30.68,11.41,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1575,2025-06-12T20:10:08.555638,16.03,1,23.52,42.25,3.93,0.94,5.43,33.01,11.46,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1576,2025-06-12T20:10:08.555646,17.97,1,25.36,43.62,4.22,0.92,4.41,33.1,10.69,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1577,2025-06-12T20:10:08.555653,15.72,1,26.69,35.48,3.91,0.99,4.88,25.91,14.21,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1578,2025-06-12T20:10:08.555661,16.06,1,25.5,35.2,3.87,0.88,3.78,32.64,12.87,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1579,2025-06-12T20:10:08.555669,17.97,1,15.9,40.96,3.3,0.88,3.68,31.2,14.02,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1580,2025-06-12T20:10:08.555677,16.88,1,27.13,43.76,4.86,0.91,5.93,25.18,13.52,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1581,2025-06-12T20:10:08.555685,17.72,1,25.21,43.98,4.79,0.99,3.96,28.73,11.7,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1582,2025-06-12T20:10:08.555697,17.55,1,23.36,44.42,4.07,0.94,3.86,32.83,11.91,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1583,2025-06-12T20:10:08.555705,16.37,1,29.28,47.14,3.75,1,4.67,34.55,11.01,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1584,2025-06-12T20:10:08.555713,17.25,1,28.33,39.55,4.33,0.96,3.8,25.11,14.01,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1585,2025-06-12T20:10:08.555721,15.19,1,17.92,38.66,4.27,0.85,4.05,29.7,12.59,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1586,2025-06-12T20:10:08.555733,16.89,1,19.6,47.33,3.18,0.97,3.56,32.5,14.69,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1587,2025-06-12T20:10:08.555741,16.12,1,29.67,42.85,4.77,0.93,4.41,33.04,14.08,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1588,2025-06-12T20:10:08.555749,17.06,1,21.09,36.87,3.56,0.99,4.25,30.56,14.91,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1589,2025-06-12T20:10:08.555757,16.7,1,24.3,48.58,3.45,0.91,5.61,31.87,11.28,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1590,2025-06-12T20:10:08.555765,15.38,1,18.72,47.69,4.83,0.99,5.31,29.14,12.32,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
1591,2025-06-12T20:10:08.555773,15.02,1,26.93,41.08,4.82,0.89,5.84,26.25,12.42,Moderate,High,High,level 3,beep,Vibrate,Motor and lane fatigue with visual strain detected. Strong multi-sensory cues are required immediately.
